GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
WHO_REGIONS,WPR,Western Pacific Region,1996,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25041507,0,0
WHO_REGIONS,WPR,Western Pacific Region,1996,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25041507,21067522,84
WHO_REGIONS,WPR,Western Pacific Region,1996,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5138847,3489207,68
WHO_REGIONS,WPR,Western Pacific Region,1996,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25041507,21085290,84
WHO_REGIONS,WPR,Western Pacific Region,1996,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25041507,2060881,8
WHO_REGIONS,WPR,Western Pacific Region,1995,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25045940,20301942,81
WHO_REGIONS,WPR,Western Pacific Region,1995,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25786094,23554423,91
WHO_REGIONS,WPR,Western Pacific Region,1995,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25786094,20586311,80
WHO_REGIONS,WPR,Western Pacific Region,1995,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25786094,2258109,9
WHO_REGIONS,WPR,Western Pacific Region,1995,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25786094,0,0
WHO_REGIONS,WPR,Western Pacific Region,1995,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25786094,20911221,81
WHO_REGIONS,WPR,Western Pacific Region,1995,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5226815,3371288,64
WHO_REGIONS,WPR,Western Pacific Region,1995,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25786094,21198792,82
WHO_REGIONS,WPR,Western Pacific Region,1995,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25786094,2076129,8
WHO_REGIONS,WPR,Western Pacific Region,1994,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25636176,22798498,89
WHO_REGIONS,WPR,Western Pacific Region,1994,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26369787,24570353,93
WHO_REGIONS,WPR,Western Pacific Region,1994,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26369787,22084417,84
WHO_REGIONS,WPR,Western Pacific Region,1994,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26369787,696927,3
WHO_REGIONS,WPR,Western Pacific Region,1994,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26369787,0,0
WHO_REGIONS,WPR,Western Pacific Region,1994,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26369787,20324469,77
WHO_REGIONS,WPR,Western Pacific Region,1994,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5279910,3279088,62
WHO_REGIONS,WPR,Western Pacific Region,1994,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26369787,22587992,86
WHO_REGIONS,WPR,Western Pacific Region,1994,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26369787,1943825,7
WHO_REGIONS,WPR,Western Pacific Region,1993,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27519019,25090852,91
WHO_REGIONS,WPR,Western Pacific Region,1993,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27010137,25444197,94
WHO_REGIONS,WPR,Western Pacific Region,1993,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27010137,23196677,86
WHO_REGIONS,WPR,Western Pacific Region,1993,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27010137,623139,2
WHO_REGIONS,WPR,Western Pacific Region,1993,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27010137,0,0
WHO_REGIONS,WPR,Western Pacific Region,1993,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27010137,21672364,80
WHO_REGIONS,WPR,Western Pacific Region,1993,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5315568,3199483,60
WHO_REGIONS,WPR,Western Pacific Region,1993,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27010137,23587790,87
WHO_REGIONS,WPR,Western Pacific Region,1993,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27010137,1764369,7
WHO_REGIONS,WPR,Western Pacific Region,1992,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28411859,26285053,93
WHO_REGIONS,WPR,Western Pacific Region,1992,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27860432,26528599,95
WHO_REGIONS,WPR,Western Pacific Region,1992,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27860432,24592617,88
WHO_REGIONS,WPR,Western Pacific Region,1992,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27860432,572793,2
WHO_REGIONS,WPR,Western Pacific Region,1992,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27860432,0,0
WHO_REGIONS,WPR,Western Pacific Region,1992,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27860432,23687292,85
WHO_REGIONS,WPR,Western Pacific Region,1992,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5299324,2547995,48
WHO_REGIONS,WPR,Western Pacific Region,1992,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27860432,25002174,90
WHO_REGIONS,WPR,Western Pacific Region,1992,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27860432,1817937,7
WHO_REGIONS,WPR,Western Pacific Region,1991,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30027186,28555324,95
WHO_REGIONS,WPR,Western Pacific Region,1991,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29398571,28208511,96
WHO_REGIONS,WPR,Western Pacific Region,1991,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29398571,26925891,92
WHO_REGIONS,WPR,Western Pacific Region,1991,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29398571,519550,2
WHO_REGIONS,WPR,Western Pacific Region,1991,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29398571,0,0
WHO_REGIONS,WPR,Western Pacific Region,1991,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29398571,26163510,89
WHO_REGIONS,WPR,Western Pacific Region,1991,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5333171,2215862,42
WHO_REGIONS,WPR,Western Pacific Region,1991,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29398571,27110748,92
WHO_REGIONS,WPR,Western Pacific Region,1991,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29398571,1833658,6
WHO_REGIONS,WPR,Western Pacific Region,1990,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,35329776,34067113,96
WHO_REGIONS,WPR,Western Pacific Region,1990,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360,33433392,97
WHO_REGIONS,WPR,Western Pacific Region,1990,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360,32459701,94
WHO_REGIONS,WPR,Western Pacific Region,1990,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360,476017,1
WHO_REGIONS,WPR,Western Pacific Region,1990,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360,0,0
WHO_REGIONS,WPR,Western Pacific Region,1990,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360,32490277,94
WHO_REGIONS,WPR,Western Pacific Region,1990,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5249436,2261192,43
WHO_REGIONS,WPR,Western Pacific Region,1990,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360,32685933,95
WHO_REGIONS,WPR,Western Pacific Region,1990,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34511360,1815548,5
WHO_REGIONS,WPR,Western Pacific Region,1989,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34402311,32957752,96
WHO_REGIONS,WPR,Western Pacific Region,1989,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33586659,32532010,97
WHO_REGIONS,WPR,Western Pacific Region,1989,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33586659,31052060,92
WHO_REGIONS,WPR,Western Pacific Region,1989,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33586659,311323,1
WHO_REGIONS,WPR,Western Pacific Region,1989,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33586659,30535829,91
WHO_REGIONS,WPR,Western Pacific Region,1989,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5163511,1983930,38
WHO_REGIONS,WPR,Western Pacific Region,1989,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33586659,31047167,92
WHO_REGIONS,WPR,Western Pacific Region,1989,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33586659,1815950,5
WHO_REGIONS,WPR,Western Pacific Region,1988,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33600346,31786003,95
WHO_REGIONS,WPR,Western Pacific Region,1988,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32795719,31353484,96
WHO_REGIONS,WPR,Western Pacific Region,1988,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32795719,29520708,90
WHO_REGIONS,WPR,Western Pacific Region,1988,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32795719,0,0
WHO_REGIONS,WPR,Western Pacific Region,1988,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32795719,29100570,89
WHO_REGIONS,WPR,Western Pacific Region,1988,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5092694,1496883,29
WHO_REGIONS,WPR,Western Pacific Region,1988,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32795719,29808728,91
WHO_REGIONS,WPR,Western Pacific Region,1988,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32795719,695304,2
WHO_REGIONS,WPR,Western Pacific Region,1987,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,34679402,28741507,83
WHO_REGIONS,WPR,Western Pacific Region,1987,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33822222,30178066,89
WHO_REGIONS,WPR,Western Pacific Region,1987,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33822222,24623806,73
WHO_REGIONS,WPR,Western Pacific Region,1987,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33822222,0,0
WHO_REGIONS,WPR,Western Pacific Region,1987,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33822222,24827366,73
WHO_REGIONS,WPR,Western Pacific Region,1987,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5029719,1187250,24
WHO_REGIONS,WPR,Western Pacific Region,1987,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33822222,25795116,76
WHO_REGIONS,WPR,Western Pacific Region,1987,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33822222,741487,2
WHO_REGIONS,WPR,Western Pacific Region,1986,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,33205870,23261771,70
WHO_REGIONS,WPR,Western Pacific Region,1986,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32385121,28949514,89
WHO_REGIONS,WPR,Western Pacific Region,1986,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32385121,24103177,74
WHO_REGIONS,WPR,Western Pacific Region,1986,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32385121,0,0
WHO_REGIONS,WPR,Western Pacific Region,1986,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32385121,19766443,61
WHO_REGIONS,WPR,Western Pacific Region,1986,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5029423,968161,19
WHO_REGIONS,WPR,Western Pacific Region,1986,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32385121,21830254,67
WHO_REGIONS,WPR,Western Pacific Region,1986,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,32385121,787484,2
WHO_REGIONS,WPR,Western Pacific Region,1985,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,31381224,20210878,64
WHO_REGIONS,WPR,Western Pacific Region,1985,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30610952,27114382,89
WHO_REGIONS,WPR,Western Pacific Region,1985,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30610952,22457095,73
WHO_REGIONS,WPR,Western Pacific Region,1985,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30610952,0,0
WHO_REGIONS,WPR,Western Pacific Region,1985,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30610952,23907734,78
WHO_REGIONS,WPR,Western Pacific Region,1985,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5035014,876538,17
WHO_REGIONS,WPR,Western Pacific Region,1985,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30610952,25164141,82
WHO_REGIONS,WPR,Western Pacific Region,1985,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30610952,804813,3
WHO_REGIONS,WPR,Western Pacific Region,1984,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30210561,18159491,60
WHO_REGIONS,WPR,Western Pacific Region,1984,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29460906,24771344,84
WHO_REGIONS,WPR,Western Pacific Region,1984,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29460906,19684562,67
WHO_REGIONS,WPR,Western Pacific Region,1984,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29460906,21447182,73
WHO_REGIONS,WPR,Western Pacific Region,1984,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,4996632,565182,11
WHO_REGIONS,WPR,Western Pacific Region,1984,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29460906,22400373,76
WHO_REGIONS,WPR,Western Pacific Region,1984,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29460906,629899,2
WHO_REGIONS,WPR,Western Pacific Region,1983,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28968954,11107563,38
WHO_REGIONS,WPR,Western Pacific Region,1983,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28250808,21405020,76
WHO_REGIONS,WPR,Western Pacific Region,1983,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28250808,15518879,55
WHO_REGIONS,WPR,Western Pacific Region,1983,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28250808,18466449,65
WHO_REGIONS,WPR,Western Pacific Region,1983,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,4885881,592260,12
WHO_REGIONS,WPR,Western Pacific Region,1983,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28250808,20666572,73
WHO_REGIONS,WPR,Western Pacific Region,1983,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28250808,454861,2
WHO_REGIONS,WPR,Western Pacific Region,1982,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,31579877,3652480,12
WHO_REGIONS,WPR,Western Pacific Region,1982,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30742615,4296603,14
WHO_REGIONS,WPR,Western Pacific Region,1982,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30742615,3310698,11
WHO_REGIONS,WPR,Western Pacific Region,1982,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30742615,1300747,4
WHO_REGIONS,WPR,Western Pacific Region,1982,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,4735221,447176,9
WHO_REGIONS,WPR,Western Pacific Region,1982,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30742615,22293783,73
WHO_REGIONS,WPR,Western Pacific Region,1982,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,30742615,79096,0
WHO_REGIONS,WPR,Western Pacific Region,1981,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,29627122,3355771,11
WHO_REGIONS,WPR,Western Pacific Region,1981,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28832239,4219451,15
WHO_REGIONS,WPR,Western Pacific Region,1981,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28832239,3168717,11
WHO_REGIONS,WPR,Western Pacific Region,1981,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28832239,1169121,4
WHO_REGIONS,WPR,Western Pacific Region,1981,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,4593115,374148,8
WHO_REGIONS,WPR,Western Pacific Region,1981,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28832239,1887029,7
WHO_REGIONS,WPR,Western Pacific Region,1981,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28832239,38802,0
WHO_REGIONS,WPR,Western Pacific Region,1980,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,28738773,1560137,5
WHO_REGIONS,WPR,Western Pacific Region,1980,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27939588,3238448,12
WHO_REGIONS,WPR,Western Pacific Region,1980,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27939588,2273387,8
WHO_REGIONS,WPR,Western Pacific Region,1980,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27939588,1209026,4
WHO_REGIONS,WPR,Western Pacific Region,1980,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,4494513,276306,6
WHO_REGIONS,WPR,Western Pacific Region,1980,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27939588,1296613,5
WHO_REGIONS,WPR,Western Pacific Region,1980,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,27939588,40245,0
﻿WHO Immunization Data portal vaccination coverage
"Source: WHO Immunization Data portal [WHO/UNICEF electronic Joint Reporting Form on Immunization (eJRF); WHO/UNICEF Estimates of National Immunization Coverage (WUENIC): 2024 revision (completed 15 July 2025), data from 1980-2024; WHO Estimates of Human papillomavirus immunization coverage (HPV Estimates): 2024 revision (completed 15 July 2025), data from 2010-2024; Protection at Birth for Tetanus (PAB) estimates: 2024 revision]"
"Update: Administrative and official reported coverage data are collected annually through the WHO/UNICEF Joint Reporting Form on Immunization (JRF) exercise (occurring in the Q1-Q2 of each year). Country data (including historical data) are updated and made available as received. WHO/UNICEF Estimates of National Immunization Coverage (WUENIC) national, regional, and global data are updated annually and released in mid-July. "
"Data use: Immunization Agenda 2030 (IA2030), Strategic Advisory Group of Experts on Immunization (SAGE), WHO/UNICEF Estimates of National Immunization Coverage (WUENIC) / WHO Estimates of Human papillomavirus (HPV) immunization coverage, WHO recommendations, risk assessments, publications, guidance, and strategies."
"Comments: The quality of the estimates are determined by the quality and availability of empirical data. Vaccination is relatively easy to measure and two methods - facility reports (or administrative data) and surveys - have been developed, each of which, when properly designed and implemented, provides accurate and reliable direct measures of coverage levels. Implemented jointly, they provide a validation of coverage levels. However, both methods are subject to biases. In some instances, these biases may be identified and corrected and we have attempted to do so. These data are supplemented with local consultations that often explain inconsistencies and anomalies in the data and provide insight into forces that influence coverage levels. More importantly, WHO and UNICEF are working closely with countries to improve the quality and usefulness of coverage monitoring data systems."
"These estimates should be used alongside the accompanying text that provides additional information regarding each estimate. Please refer to each specific coverage reference tab on the WHO Immunization Data portal to view data limitations, glossary, and metadata. "
"Disclaimer: All reasonable precautions have been taken by the World Health Organization and United Nations Children’s Fund to verify the information contained in this publication. However, the published material is being distributed without warranty of any kind, either expressed or implied. The responsibility for the interpretation and use of the material lies with the reader. In no event shall the World Health Organization or United Nations Children’s Fund be liable for damages arising from its use."
Please inform WHO Global Monitoring team of incorrect or missing information at: vpdata@who.int.
﻿"Reported administrative target population, number of doses administered and administrative coverage"
Data not always the same as the country official estimates and WHO/UNICEF Estimates of National Immunization Coverage (WUENIC).
Data updated within 24 hours of official country reporting through the WHO/UNICEF electronic Joint Reporting Form on Immunization (eJRF) Routine coverage topic.
"HepBBD refers to birth dose, however, occasionally countries report a later HepB 1st dose."
HepB3 dose refers to 3rd dose administered to infants and not to adolescents
WHO displays data as reported by national authorities.
These data are based on administrative system as reported annually in the WHO/UNICEF electronic Joint Reporting Form (eJRF).
"Administrative measure: Countries are instructed to report routine immunization coverage using the administrative method, that is, using data on the number of doses administered divided by an estimated target population, usually surviving infants or live birth for doses recommended in the first year of life. Only doses given that are part of the national immunization schedule are to be included."
"Preferred data source: National immunization programme information system, Household surveys, other administrative systems"
For more information on the JRF go to: https://www.who.int/teams/immunization-vaccines-and-biologicals/immunization-analysis-and-insights/global-monitoring/who-unicef-joint-reporting-process.
List of antigens collected at the global level in the WHO/UNICEF electronic Joint Reporting form (eJRF) 2024 for which administrative coverage data is available (data collected in 2025):
"Instructions: Report routine immunization coverage in this table using the administrative method, that is, using data on the number of doses administered. 
 
Include only doses given that are part of the national immunization schedule. Usually this means that these doses are recorded on the recipient's immunization personal record. 
 
Routine immunization may include additional immunization delivery strategies (such as Periodic Intensification of Routine Immunization) or school-based immunization. 
 
Not considered ""routine"" are doses that are given as part of ""supplemental immunization activities"" (SIAs), i.e. doses that are given outside the immunization schedule such as, campaigns where persons receive vaccines regardless of their previous vaccination status. SIAs are usually intended to achieve accelerated disease control goals. SIAs, as well as vitamin A distribution, should be reported in the Supplementary activities topic in the eJRF."
-BCG
"-HepB, birth dose (given within 24 hours of birth)
[Instructions: Provide ONLY hepatitis B vaccine doses given within 24 hours of birth. If time of birth is unknown, please provide doses of hepatitis B vaccine given within first day of life (i.e. if the infant is born on day 0, include all HepB doses given on days 0 and 1). This indicator is NOT equivalent to HepB1.]"
"-HepB, birth dose total (including those given within and after 24 hours of birth) 
[Instructions: Provide ALL hepatitis B vaccine doses given at any time from birth up until hepatitis B first dose (HepB1) is due, or as per country guidance on upper age range. This indicator is NOT equivalent to HepB1. Please specify the country policy on upper age limit for hepatitis B birth dose.]"
"-DTP (diphtheria-tetanus-pertussis)-containing vaccine, 1st dose"
"-DTP (diphtheria-tetanus-pertussis)-containing vaccine, 3rd dose"
"-Diphtheria-containing vaccine, 4th dose (1st booster)"
"-Diphtheria-containing vaccine, 5th dose (2nd booster)"
"-Diphtheria-containing vaccine, 6th dose (3rd booster)"
"-Pertussis-containing vaccine, 4th dose (1st booster)"
"-Tetanus-containing vaccine, 4th dose (1st booster)"
"-Tetanus-containing vaccine, 5th dose (2nd booster)"
"-Tetanus-containing vaccine, 6th dose (3rd booster)"
"-Inactivated polio-containing vaccine, 1st dose"
"-Inactivated polio-containing vaccine, 2nd dose (applicable only to all countries in the WHO Region of the Americas and OPV-using countries)"
"-Fractional inactivated polio-containing vaccine, 1st dose
[Instructions: If IPV is administered in fractional doses, please provide data for both first and second fractional doses.]"
"-Fractional inactivated polio-containing vaccine, 2nd dose
[Instructions: If IPV is administered in fractional doses, please provide data for both first and second fractional doses.]"
"-Fractional inactivated polio-containing vaccine, 3rd dose (applicable only to countries administering 3 doses of IPV fractional dose) "
