GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
WHO_REGIONS,WPR,Western Pacific Region,2010,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24997871.0,24116868.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2010,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24997871.0,23007361.0,92.0
WHO_REGIONS,WPR,Western Pacific Region,2010,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25310458.0,18566936.0,73.0
WHO_REGIONS,WPR,Western Pacific Region,2010,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24997871.0,2449168.0,10.0
WHO_REGIONS,WPR,Western Pacific Region,2010,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24997871.0,24150099.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24276890.0,20999539.0,87.0
WHO_REGIONS,WPR,Western Pacific Region,2010,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5391719.0,4325420.0,80.0
WHO_REGIONS,WPR,Western Pacific Region,2010,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24997871.0,341310.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2010,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24997871.0,24163789.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2010,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,12072224.0,258072.0,2.0
WHO_REGIONS,WPR,Western Pacific Region,2010,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,13518278.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2010,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,12072224.0,107089.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2010,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,13518278.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2010,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24997871.0,15544912.0,62.0
WHO_REGIONS,WPR,Western Pacific Region,2010,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24997871.0,254816.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2011,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,11759147.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2011,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,13212360.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2011,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,11759147.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2011,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,13212360.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2011,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24897824.0,24390718.0,98.0
WHO_REGIONS,WPR,Western Pacific Region,2011,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24967001.0,24391593.0,98.0
WHO_REGIONS,WPR,Western Pacific Region,2011,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24967001.0,24179851.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2011,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24967001.0,23162203.0,93.0
WHO_REGIONS,WPR,Western Pacific Region,2011,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25261142.0,19569738.0,77.0
WHO_REGIONS,WPR,Western Pacific Region,2011,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24967001.0,4347976.0,17.0
WHO_REGIONS,WPR,Western Pacific Region,2011,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24967001.0,24074962.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2011,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24856835.0,22093435.0,89.0
WHO_REGIONS,WPR,Western Pacific Region,2011,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5441599.0,4409156.0,81.0
WHO_REGIONS,WPR,Western Pacific Region,2011,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24967001.0,1377702.0,6.0
WHO_REGIONS,WPR,Western Pacific Region,2011,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24967001.0,24151924.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2011,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,11759147.0,353579.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2011,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,13212360.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2011,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,11759147.0,324985.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2011,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,13212360.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2011,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24967001.0,19719393.0,79.0
WHO_REGIONS,WPR,Western Pacific Region,2011,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24967001.0,257534.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2012,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,11416911.0,244670.0,2.0
WHO_REGIONS,WPR,Western Pacific Region,2012,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12863437.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2012,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,11416911.0,99671.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2012,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12863437.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2012,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26346350.0,25876586.0,98.0
WHO_REGIONS,WPR,Western Pacific Region,2012,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214.0,25906947.0,98.0
WHO_REGIONS,WPR,Western Pacific Region,2012,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214.0,25653056.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2012,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214.0,24652755.0,93.0
WHO_REGIONS,WPR,Western Pacific Region,2012,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26715804.0,21367486.0,80.0
WHO_REGIONS,WPR,Western Pacific Region,2012,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214.0,6304761.0,24.0
WHO_REGIONS,WPR,Western Pacific Region,2012,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214.0,25494126.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2012,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25021149.0,22394138.0,90.0
WHO_REGIONS,WPR,Western Pacific Region,2012,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5468237.0,4520954.0,83.0
WHO_REGIONS,WPR,Western Pacific Region,2012,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214.0,1377909.0,5.0
WHO_REGIONS,WPR,Western Pacific Region,2012,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214.0,25664507.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2012,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,11416911.0,357363.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2012,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,12863437.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2012,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,11416911.0,335153.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2012,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,12863437.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2012,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214.0,22730224.0,86.0
WHO_REGIONS,WPR,Western Pacific Region,2012,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26424214.0,384311.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2013,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,11119162.0,358269.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2013,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12559436.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2013,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,11119162.0,333622.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2013,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12559436.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2013,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25367378.0,24760252.0,98.0
WHO_REGIONS,WPR,Western Pacific Region,2013,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205.0,24592880.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2013,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205.0,23986182.0,94.0
WHO_REGIONS,WPR,Western Pacific Region,2013,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205.0,22974151.0,90.0
WHO_REGIONS,WPR,Western Pacific Region,2013,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25733013.0,20785986.0,81.0
WHO_REGIONS,WPR,Western Pacific Region,2013,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205.0,5624776.0,22.0
WHO_REGIONS,WPR,Western Pacific Region,2013,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205.0,24539304.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2013,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24971389.0,22721407.0,91.0
WHO_REGIONS,WPR,Western Pacific Region,2013,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5476481.0,4636035.0,85.0
WHO_REGIONS,WPR,Western Pacific Region,2013,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205.0,1381590.0,5.0
WHO_REGIONS,WPR,Western Pacific Region,2013,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205.0,24507511.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2013,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,11119162.0,460873.0,4.0
WHO_REGIONS,WPR,Western Pacific Region,2013,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,12559436.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2013,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,11119162.0,425985.0,4.0
WHO_REGIONS,WPR,Western Pacific Region,2013,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,12559436.0,0.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2013,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205.0,22255330.0,87.0
WHO_REGIONS,WPR,Western Pacific Region,2013,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25465205.0,963668.0,4.0
WHO_REGIONS,WPR,Western Pacific Region,2014,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,10919779.0,367426.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2014,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12359711.0,108309.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2014,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,10919779.0,348249.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2014,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12359711.0,90746.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2014,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25838195.0,25136062.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2014,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564.0,25185297.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2014,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564.0,24913272.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2014,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564.0,23924813.0,92.0
WHO_REGIONS,WPR,Western Pacific Region,2014,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,26195417.0,21081077.0,80.0
WHO_REGIONS,WPR,Western Pacific Region,2014,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564.0,6495332.0,25.0
WHO_REGIONS,WPR,Western Pacific Region,2014,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564.0,24973005.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2014,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25672804.0,23585463.0,92.0
WHO_REGIONS,WPR,Western Pacific Region,2014,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5502133.0,4849506.0,88.0
WHO_REGIONS,WPR,Western Pacific Region,2014,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564.0,2301501.0,9.0
WHO_REGIONS,WPR,Western Pacific Region,2014,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564.0,24989601.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2014,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,10919779.0,363277.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2014,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,12359711.0,108309.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2014,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,10919779.0,349482.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2014,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,12359711.0,90746.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2014,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564.0,22989281.0,89.0
WHO_REGIONS,WPR,Western Pacific Region,2014,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25937564.0,296153.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2015,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,11043484.0,484203.0,4.0
WHO_REGIONS,WPR,Western Pacific Region,2015,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12516414.0,116128.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2015,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,11043484.0,456870.0,4.0
WHO_REGIONS,WPR,Western Pacific Region,2015,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12516414.0,99958.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2015,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24574953.0,23692720.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2015,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987.0,23905051.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2015,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987.0,23637238.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2015,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987.0,22636674.0,92.0
WHO_REGIONS,WPR,Western Pacific Region,2015,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24940513.0,20629028.0,83.0
WHO_REGIONS,WPR,Western Pacific Region,2015,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987.0,6424193.0,26.0
WHO_REGIONS,WPR,Western Pacific Region,2015,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,22405425.0,69580.0,0.0
WHO_REGIONS,WPR,Western Pacific Region,2015,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987.0,23694250.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2015,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25935219.0,23881141.0,92.0
WHO_REGIONS,WPR,Western Pacific Region,2015,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5497269.0,4977005.0,91.0
WHO_REGIONS,WPR,Western Pacific Region,2015,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987.0,2660902.0,11.0
WHO_REGIONS,WPR,Western Pacific Region,2015,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987.0,23747332.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2015,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,11043484.0,634159.0,6.0
WHO_REGIONS,WPR,Western Pacific Region,2015,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,12516414.0,116128.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2015,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,11043484.0,575277.0,5.0
WHO_REGIONS,WPR,Western Pacific Region,2015,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,12516414.0,99958.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2015,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24593177.0,22811351.0,93.0
WHO_REGIONS,WPR,Western Pacific Region,2015,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24704987.0,328202.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2016,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,10993503.0,380200.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2016,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12458885.0,120663.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2016,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,10993503.0,367095.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2016,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12458885.0,107420.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2016,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25141829.0,24503633.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2016,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022.0,24553422.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2016,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022.0,24418825.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2016,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022.0,23461906.0,93.0
WHO_REGIONS,WPR,Western Pacific Region,2016,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25510265.0,21293085.0,83.0
WHO_REGIONS,WPR,Western Pacific Region,2016,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022.0,6394165.0,25.0
WHO_REGIONS,WPR,Western Pacific Region,2016,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,23042580.0,1366817.0,6.0
WHO_REGIONS,WPR,Western Pacific Region,2016,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022.0,24305119.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2016,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25716784.0,23868877.0,93.0
WHO_REGIONS,WPR,Western Pacific Region,2016,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,5309616.0,4804200.0,90.0
WHO_REGIONS,WPR,Western Pacific Region,2016,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022.0,3177281.0,13.0
WHO_REGIONS,WPR,Western Pacific Region,2016,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022.0,24332448.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2016,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,10993503.0,843533.0,8.0
WHO_REGIONS,WPR,Western Pacific Region,2016,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,12458885.0,120663.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2016,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,10993503.0,575788.0,5.0
WHO_REGIONS,WPR,Western Pacific Region,2016,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,12458885.0,107420.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2016,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25321057.0,24277120.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2016,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25283022.0,328251.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2017,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,10688305.0,370178.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2017,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,12105780.0,124743.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2017,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,10688305.0,354506.0,3.0
WHO_REGIONS,WPR,Western Pacific Region,2017,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,12105780.0,108599.0,1.0
WHO_REGIONS,WPR,Western Pacific Region,2017,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24862931.0,24198764.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2017,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912.0,24286562.0,97.0
WHO_REGIONS,WPR,Western Pacific Region,2017,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912.0,24106194.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2017,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912.0,23156598.0,93.0
WHO_REGIONS,WPR,Western Pacific Region,2017,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25229853.0,21335552.0,85.0
WHO_REGIONS,WPR,Western Pacific Region,2017,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912.0,6143761.0,25.0
WHO_REGIONS,WPR,Western Pacific Region,2017,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,22855285.0,19651469.0,86.0
WHO_REGIONS,WPR,Western Pacific Region,2017,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25015912.0,24044718.0,96.0
WHO_REGIONS,WPR,Western Pacific Region,2017,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25358333.0,23568234.0,93.0
